0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,5.4671164822052485E18
31,5.4671164822052485E18
32,5.4671164822052485E18
33,5.4671164822052485E18
34,5.4671164822052485E18
35,5.4671164822052485E18
36,5.4671164822052485E18
37,5.4671164822052485E18
38,5.4671164822052485E18
39,5.4671164822052485E18
40,5.4671164822052485E18
41,5.4671164822052485E18
42,5.4671164822052485E18
43,5.4671164822052485E18
44,5.4671164822052485E18
45,5.4671164822052485E18
46,5.4671164822052485E18
47,5.4671164822052485E18
48,5.4671164822052485E18
49,5.4671164822052485E18
50,5.4671164822052485E18
51,5.4671164822052485E18
52,5.4671164822052485E18
53,5.4671164822052485E18
54,5.4671164822052485E18
55,5.4671164822052485E18
56,5.4671164822052485E18
57,5.4671164822052485E18
58,5.4671164822052485E18
59,5.4671164822052485E18
60,5.4671164822052485E18
61,5.4671164822052485E18
62,5.4671164822052485E18
63,5.4671164822052485E18
64,5.4671164822052485E18
65,5.4671164822052485E18
66,5.4671164822052485E18
67,5.4671164822052485E18
68,5.4671164822052485E18
69,5.4671164822052485E18
70,5.4671164822052485E18
71,5.4671164822052485E18
72,5.4671164822052485E18
73,5.4671164822052485E18
74,5.4671164822052485E18
75,5.4671164822052485E18
76,5.4671164822052485E18
77,5.4671164822052485E18
78,5.4671164822052485E18
79,5.4671164822052485E18
80,5.4671164822052485E18
81,5.4671164822052485E18
82,5.4671164822052485E18
83,5.4671164822052485E18
84,5.4671164822052485E18
85,5.4671164822052485E18
86,2.5823066428442437E21
87,2.5823066428442437E21
88,2.5823066428442437E21
89,2.5823066428442437E21
90,2.5823066428442437E21
91,2.5823066428442437E21
92,2.5823066428442437E21
93,2.5823066428442437E21
94,2.5823066428442437E21
95,2.5823066428442437E21
96,2.5823066428442437E21
97,2.5823066428442437E21
98,2.5823066428442437E21
99,2.5823066428442437E21
100,2.5823066428442437E21
101,2.5823066428442437E21
102,2.5823066428442437E21
103,2.5823066428442437E21
104,2.5823066428442437E21
105,2.5823066428442437E21
106,2.5823066428442437E21
107,2.5823066428442437E21
108,2.5823066428442437E21
109,2.5823066428442437E21
110,2.5823066428442437E21
111,2.5823066428442437E21
112,2.5823066428442437E21
113,2.5823066428442437E21
114,2.5823066428442437E21
115,2.5823066428442437E21
116,2.5823066428442437E21
117,2.5823066428442437E21
118,2.5823066428442437E21
119,2.5823066428442437E21
120,2.5823066428442437E21
121,2.5823066428442437E21
122,2.5823066428442437E21
123,2.5823066428442437E21
124,2.5823066428442437E21
125,2.5823066428442437E21
126,2.5823066428442437E21
127,2.5823066428442437E21
128,2.5823066428442437E21
129,2.5823066428442437E21
130,2.5823066428442437E21
131,2.5823066428442437E21
132,2.5823066428442437E21
133,2.5823066428442437E21
134,2.5823066428442437E21
135,2.5823066428442437E21
136,2.5823066428442437E21
137,2.5823066428442437E21
138,2.5823066428442437E21
139,2.5823066428442437E21
140,2.5823066428442437E21
141,2.5823066428442437E21
142,2.5823066428442437E21
143,2.5823066428442437E21
144,2.5823066428442437E21
145,2.5823066428442437E21
146,2.5823066428442437E21
147,2.5823066428442437E21
148,2.5823066428442437E21
149,2.5823066428442437E21
150,2.5823066428442437E21
151,2.5823066428442437E21
152,2.5823066428442437E21
153,2.5823066428442437E21
154,2.5823066428442437E21
155,2.5823066428442437E21
156,2.5823066428442437E21
157,2.5823066428442437E21
158,2.5823066428442437E21
159,2.5823066428442437E21
160,2.5823066428442437E21
161,2.5823066428442437E21
162,2.5823066428442437E21
163,2.5823066428442437E21
164,2.5823066428442437E21
165,2.5823066428442437E21
166,2.5823066428442437E21
167,1.9993974977934844E12
168,1.9993974977934844E12
169,1.9993974977934844E12
170,1.9993974977934844E12
171,3.8167863200701445E13
172,3.8167863200701445E13
173,3.8167863200701445E13
174,3.8167863200701445E13
175,3.8167863200701445E13
176,3.8167863200701445E13
177,3.8167863200701445E13
178,3.8167863200701445E13
179,3.8167863200701445E13
180,3.8167863200701445E13
181,3.8167863200701445E13
182,3.8167863200701445E13
183,3.8167863200701445E13
184,3.8167863200701445E13
185,3.8167863200701445E13
186,3.8167863200701445E13
187,3.8167863200701445E13
188,3.8167863200701445E13
189,3.8167863200701445E13
190,3.8167863200701445E13
191,3.8167863200701445E13
192,3.8167863200701445E13
193,3.8167863200701445E13
194,3.8167863200701445E13
195,3.8167863200701445E13
196,3.8167863200701445E13
197,3.8167863200701445E13
198,3.8167863200701445E13
199,3.8167863200701445E13
200,3.8167863200701445E13
201,3.8167863200701445E13
202,3.8167863200701445E13
203,3.8167863200701445E13
204,3.8167863200701445E13
205,3.8167863200701445E13
206,3.8167863200701445E13
207,3.8167863200701445E13
208,3.8167863200701445E13
209,3.8167863200701445E13
210,3.8167863200701445E13
211,3.8167863200701445E13
212,3.8167863200701445E13
213,3.8167863200701445E13
214,3.8167863200701445E13
215,3.8167863200701445E13
216,3.8167863200701445E13
217,1.9993974977934844E12
218,1.9993974977934844E12
219,8603838.509858286
220,8603838.509858286
221,8603838.509858286
222,8603838.509858286
223,8603838.509858286
224,8603838.509858286
225,8603838.509858286
226,8603838.509858286
227,8603838.509858286
228,8603838.509858286
229,8603838.509858286
230,8603838.509858286
231,8603838.509858286
232,8603838.509858286
233,8603838.509858286
234,8603838.509858286
235,8603838.509858286
236,8603838.509858286
237,8603838.509858286
238,8603838.509858286
239,8603838.509858286
240,8603838.509858286
241,8603838.509858286
242,8603838.509858286
243,8603838.509858286
244,8603838.509858286
245,8603838.509858286
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,2.797202705519959E12
274,2.797202705519959E12
275,2.797202705519959E12
276,2.797202705519959E12
277,2.797202705519959E12
278,2.797202705519959E12
279,2.797202705519959E12
280,2.797202705519959E12
281,2.797202705519959E12
282,2.797202705519959E12
283,2.797202705519959E12
284,2.797202705519959E12
285,2.797202705519959E12
286,2.797202705519959E12
287,2.797202705519959E12
288,2.797202705519959E12
289,2.797202705519959E12
290,2.797202705519959E12
291,2.797202705519959E12
292,2.797202705519959E12
293,2.797202705519959E12
294,2.797202705519959E12
295,2.797202705519959E12
296,2.797202705519959E12
297,2.797202705519959E12
298,2.797202705519959E12
299,2.797202705519959E12
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
